trade_date,rewards
2014-09-22,"tf.Tensor(0.06273258, shape=(), dtype=float32)"
2014-09-23,"tf.Tensor(0.06326723, shape=(), dtype=float32)"
2014-09-24,"tf.Tensor(0.064795494, shape=(), dtype=float32)"
2014-09-25,"tf.Tensor(0.06409633, shape=(), dtype=float32)"
2014-09-26,"tf.Tensor(0.064324975, shape=(), dtype=float32)"
2014-09-28,"tf.Tensor(0.06430149, shape=(), dtype=float32)"
2014-09-29,"tf.Tensor(0.0642184, shape=(), dtype=float32)"
2014-09-30,"tf.Tensor(0.06409788, shape=(), dtype=float32)"
2014-10-01,"tf.Tensor(0.06368375, shape=(), dtype=float32)"
2014-10-02,"tf.Tensor(0.06365025, shape=(), dtype=float32)"
2014-10-03,"tf.Tensor(0.06410551, shape=(), dtype=float32)"
2014-10-06,"tf.Tensor(0.0643394, shape=(), dtype=float32)"
2014-10-07,"tf.Tensor(0.06400573, shape=(), dtype=float32)"
2014-10-08,"tf.Tensor(0.06528723, shape=(), dtype=float32)"
2014-10-09,"tf.Tensor(0.06515837, shape=(), dtype=float32)"
2014-10-10,"tf.Tensor(0.06375861, shape=(), dtype=float32)"
2014-10-11,"tf.Tensor(0.063736916, shape=(), dtype=float32)"
2014-10-13,"tf.Tensor(0.06308043, shape=(), dtype=float32)"
2014-10-14,"tf.Tensor(0.06281042, shape=(), dtype=float32)"
2014-10-15,"tf.Tensor(0.06326103, shape=(), dtype=float32)"
2014-10-16,"tf.Tensor(0.062051654, shape=(), dtype=float32)"
2014-10-17,"tf.Tensor(0.062095642, shape=(), dtype=float32)"
2014-10-20,"tf.Tensor(0.063237906, shape=(), dtype=float32)"
2014-10-21,"tf.Tensor(0.063117385, shape=(), dtype=float32)"
2014-10-22,"tf.Tensor(0.0625391, shape=(), dtype=float32)"
2014-10-23,"tf.Tensor(0.061753392, shape=(), dtype=float32)"
2014-10-24,"tf.Tensor(0.061953545, shape=(), dtype=float32)"
2014-10-27,"tf.Tensor(0.061508417, shape=(), dtype=float32)"
2014-10-28,"tf.Tensor(0.06420946, shape=(), dtype=float32)"
2014-10-29,"tf.Tensor(0.065803766, shape=(), dtype=float32)"
2014-10-30,"tf.Tensor(0.06621659, shape=(), dtype=float32)"
2014-10-31,"tf.Tensor(0.067687035, shape=(), dtype=float32)"
2014-11-03,"tf.Tensor(0.068044305, shape=(), dtype=float32)"
2014-11-04,"tf.Tensor(0.067848325, shape=(), dtype=float32)"
2014-11-05,"tf.Tensor(0.06755066, shape=(), dtype=float32)"
2014-11-06,"tf.Tensor(0.06784141, shape=(), dtype=float32)"
2014-11-07,"tf.Tensor(0.067383766, shape=(), dtype=float32)"
2014-11-10,"tf.Tensor(0.06949341, shape=(), dtype=float32)"
2014-11-11,"tf.Tensor(0.0686121, shape=(), dtype=float32)"
2014-11-12,"tf.Tensor(0.06984961, shape=(), dtype=float32)"
2014-11-13,"tf.Tensor(0.069359064, shape=(), dtype=float32)"
2014-11-14,"tf.Tensor(0.069187045, shape=(), dtype=float32)"
2014-11-17,"tf.Tensor(0.06883478, shape=(), dtype=float32)"
2014-11-18,"tf.Tensor(0.06822097, shape=(), dtype=float32)"
2014-11-19,"tf.Tensor(0.06793654, shape=(), dtype=float32)"
2014-11-20,"tf.Tensor(0.06786406, shape=(), dtype=float32)"
2014-11-21,"tf.Tensor(0.06934798, shape=(), dtype=float32)"
2014-11-24,"tf.Tensor(0.07200205, shape=(), dtype=float32)"
2014-11-25,"tf.Tensor(0.07308054, shape=(), dtype=float32)"
2014-11-26,"tf.Tensor(0.07443607, shape=(), dtype=float32)"
2014-11-27,"tf.Tensor(0.07511282, shape=(), dtype=float32)"
2014-11-28,"tf.Tensor(0.0761193, shape=(), dtype=float32)"
2014-12-01,"tf.Tensor(0.07501817, shape=(), dtype=float32)"
2014-12-02,"tf.Tensor(0.07784045, shape=(), dtype=float32)"
2014-12-03,"tf.Tensor(0.07848287, shape=(), dtype=float32)"
2014-12-04,"tf.Tensor(0.08205092, shape=(), dtype=float32)"
2014-12-05,"tf.Tensor(0.08207488, shape=(), dtype=float32)"
2014-12-08,"tf.Tensor(0.084281325, shape=(), dtype=float32)"
2014-12-09,"tf.Tensor(0.07935381, shape=(), dtype=float32)"
2014-12-10,"tf.Tensor(0.081910014, shape=(), dtype=float32)"
2014-12-11,"tf.Tensor(0.08169508, shape=(), dtype=float32)"
2014-12-12,"tf.Tensor(0.08154082, shape=(), dtype=float32)"
2014-12-15,"tf.Tensor(0.08188498, shape=(), dtype=float32)"
2014-12-16,"tf.Tensor(0.08278501, shape=(), dtype=float32)"
2014-12-17,"tf.Tensor(0.083892584, shape=(), dtype=float32)"
2014-12-18,"tf.Tensor(0.084722996, shape=(), dtype=float32)"
2014-12-19,"tf.Tensor(0.08588219, shape=(), dtype=float32)"
2014-12-22,"tf.Tensor(0.08548999, shape=(), dtype=float32)"
2014-12-23,"tf.Tensor(0.08337188, shape=(), dtype=float32)"
2014-12-24,"tf.Tensor(0.082419634, shape=(), dtype=float32)"
2014-12-25,"tf.Tensor(0.08488357, shape=(), dtype=float32)"
2014-12-26,"tf.Tensor(0.08704364, shape=(), dtype=float32)"
2014-12-29,"tf.Tensor(0.08747506, shape=(), dtype=float32)"
2014-12-30,"tf.Tensor(0.086458206, shape=(), dtype=float32)"
2014-12-31,"tf.Tensor(0.0878104, shape=(), dtype=float32)"
2015-01-02,"tf.Tensor(0.08809435, shape=(), dtype=float32)"
2015-01-04,"tf.Tensor(0.08809471, shape=(), dtype=float32)"
2015-01-05,"tf.Tensor(0.08985746, shape=(), dtype=float32)"
2015-01-06,"tf.Tensor(0.08961117, shape=(), dtype=float32)"
2015-01-07,"tf.Tensor(0.09045994, shape=(), dtype=float32)"
2015-01-08,"tf.Tensor(0.08953762, shape=(), dtype=float32)"
2015-01-09,"tf.Tensor(0.08899963, shape=(), dtype=float32)"
2015-01-12,"tf.Tensor(0.08768439, shape=(), dtype=float32)"
2015-01-13,"tf.Tensor(0.088342905, shape=(), dtype=float32)"
2015-01-14,"tf.Tensor(0.08772755, shape=(), dtype=float32)"
2015-01-15,"tf.Tensor(0.09002483, shape=(), dtype=float32)"
2015-01-16,"tf.Tensor(0.09115434, shape=(), dtype=float32)"
2015-01-19,"tf.Tensor(0.084760785, shape=(), dtype=float32)"
2015-01-20,"tf.Tensor(0.08699906, shape=(), dtype=float32)"
2015-01-21,"tf.Tensor(0.09110522, shape=(), dtype=float32)"
2015-01-22,"tf.Tensor(0.09251785, shape=(), dtype=float32)"
2015-01-23,"tf.Tensor(0.09256554, shape=(), dtype=float32)"
2015-01-26,"tf.Tensor(0.09398258, shape=(), dtype=float32)"
2015-01-27,"tf.Tensor(0.09298682, shape=(), dtype=float32)"
2015-01-28,"tf.Tensor(0.09159148, shape=(), dtype=float32)"
2015-01-29,"tf.Tensor(0.090548754, shape=(), dtype=float32)"
2015-01-30,"tf.Tensor(0.088771224, shape=(), dtype=float32)"
2015-02-02,"tf.Tensor(0.08755672, shape=(), dtype=float32)"
2015-02-03,"tf.Tensor(0.090064526, shape=(), dtype=float32)"
2015-02-04,"tf.Tensor(0.08935559, shape=(), dtype=float32)"
2015-02-05,"tf.Tensor(0.089007735, shape=(), dtype=float32)"
2015-02-06,"tf.Tensor(0.087037325, shape=(), dtype=float32)"
2015-02-09,"tf.Tensor(0.08704853, shape=(), dtype=float32)"
2015-02-10,"tf.Tensor(0.08877146, shape=(), dtype=float32)"
2015-02-11,"tf.Tensor(0.08925986, shape=(), dtype=float32)"
2015-02-12,"tf.Tensor(0.09012413, shape=(), dtype=float32)"
2015-02-13,"tf.Tensor(0.091576815, shape=(), dtype=float32)"
2015-02-15,"tf.Tensor(0.09158373, shape=(), dtype=float32)"
2015-02-16,"tf.Tensor(0.09261119, shape=(), dtype=float32)"
2015-02-17,"tf.Tensor(0.09336364, shape=(), dtype=float32)"
2015-02-18,"tf.Tensor(0.09340298, shape=(), dtype=float32)"
2015-02-19,"tf.Tensor(0.0933646, shape=(), dtype=float32)"
2015-02-20,"tf.Tensor(0.09354377, shape=(), dtype=float32)"
2015-02-23,"tf.Tensor(0.0935328, shape=(), dtype=float32)"
2015-02-24,"tf.Tensor(0.093505144, shape=(), dtype=float32)"
2015-02-25,"tf.Tensor(0.09297025, shape=(), dtype=float32)"
2015-02-26,"tf.Tensor(0.094780326, shape=(), dtype=float32)"
2015-02-27,"tf.Tensor(0.09497583, shape=(), dtype=float32)"
2015-02-28,"tf.Tensor(0.09497559, shape=(), dtype=float32)"
2015-03-02,"tf.Tensor(0.09628856, shape=(), dtype=float32)"
2015-03-03,"tf.Tensor(0.09431839, shape=(), dtype=float32)"
2015-03-04,"tf.Tensor(0.09467888, shape=(), dtype=float32)"
2015-03-05,"tf.Tensor(0.09370792, shape=(), dtype=float32)"
2015-03-06,"tf.Tensor(0.092585325, shape=(), dtype=float32)"
2015-03-09,"tf.Tensor(0.094097376, shape=(), dtype=float32)"
2015-03-10,"tf.Tensor(0.09327829, shape=(), dtype=float32)"
2015-03-11,"tf.Tensor(0.09307194, shape=(), dtype=float32)"
2015-03-12,"tf.Tensor(0.09468329, shape=(), dtype=float32)"
2015-03-13,"tf.Tensor(0.095238805, shape=(), dtype=float32)"
2015-03-16,"tf.Tensor(0.0980705, shape=(), dtype=float32)"
2015-03-17,"tf.Tensor(0.099250555, shape=(), dtype=float32)"
2015-03-18,"tf.Tensor(0.10174352, shape=(), dtype=float32)"
2015-03-19,"tf.Tensor(0.10225916, shape=(), dtype=float32)"
2015-03-20,"tf.Tensor(0.10347146, shape=(), dtype=float32)"
2015-03-23,"tf.Tensor(0.105498135, shape=(), dtype=float32)"
2015-03-24,"tf.Tensor(0.1053282, shape=(), dtype=float32)"
2015-03-25,"tf.Tensor(0.10486835, shape=(), dtype=float32)"
2015-03-26,"tf.Tensor(0.104698, shape=(), dtype=float32)"
2015-03-27,"tf.Tensor(0.10531598, shape=(), dtype=float32)"
2015-03-30,"tf.Tensor(0.10813582, shape=(), dtype=float32)"
2015-03-31,"tf.Tensor(0.10727894, shape=(), dtype=float32)"
2015-04-01,"tf.Tensor(0.10922247, shape=(), dtype=float32)"
2015-04-02,"tf.Tensor(0.11032635, shape=(), dtype=float32)"
2015-04-03,"tf.Tensor(0.111429214, shape=(), dtype=float32)"
2015-04-06,"tf.Tensor(0.11163318, shape=(), dtype=float32)"
2015-04-07,"tf.Tensor(0.113708794, shape=(), dtype=float32)"
2015-04-08,"tf.Tensor(0.11516297, shape=(), dtype=float32)"
2015-04-09,"tf.Tensor(0.11536121, shape=(), dtype=float32)"
2015-04-10,"tf.Tensor(0.11787975, shape=(), dtype=float32)"
2015-04-13,"tf.Tensor(0.12044132, shape=(), dtype=float32)"
2015-04-14,"tf.Tensor(0.12026888, shape=(), dtype=float32)"
2015-04-15,"tf.Tensor(0.118578196, shape=(), dtype=float32)"
2015-04-16,"tf.Tensor(0.12088686, shape=(), dtype=float32)"
2015-04-17,"tf.Tensor(0.121947706, shape=(), dtype=float32)"
2015-04-20,"tf.Tensor(0.12025529, shape=(), dtype=float32)"
2015-04-21,"tf.Tensor(0.1233803, shape=(), dtype=float32)"
2015-04-22,"tf.Tensor(0.1259281, shape=(), dtype=float32)"
2015-04-23,"tf.Tensor(0.12631291, shape=(), dtype=float32)"
2015-04-24,"tf.Tensor(0.12624729, shape=(), dtype=float32)"
2015-04-27,"tf.Tensor(0.12851197, shape=(), dtype=float32)"
2015-04-28,"tf.Tensor(0.12698948, shape=(), dtype=float32)"
2015-04-29,"tf.Tensor(0.12764925, shape=(), dtype=float32)"
2015-04-30,"tf.Tensor(0.1268642, shape=(), dtype=float32)"
2015-05-01,"tf.Tensor(0.1272127, shape=(), dtype=float32)"
2015-05-04,"tf.Tensor(0.12797111, shape=(), dtype=float32)"
2015-05-05,"tf.Tensor(0.123581946, shape=(), dtype=float32)"
2015-05-06,"tf.Tensor(0.12204087, shape=(), dtype=float32)"
2015-05-07,"tf.Tensor(0.11967397, shape=(), dtype=float32)"
2015-05-08,"tf.Tensor(0.12292647, shape=(), dtype=float32)"
2015-05-11,"tf.Tensor(0.12609482, shape=(), dtype=float32)"
2015-05-12,"tf.Tensor(0.12722886, shape=(), dtype=float32)"
2015-05-13,"tf.Tensor(0.12705016, shape=(), dtype=float32)"
2015-05-14,"tf.Tensor(0.12735981, shape=(), dtype=float32)"
2015-05-15,"tf.Tensor(0.12673354, shape=(), dtype=float32)"
2015-05-18,"tf.Tensor(0.12666988, shape=(), dtype=float32)"
2015-05-19,"tf.Tensor(0.12950325, shape=(), dtype=float32)"
2015-05-20,"tf.Tensor(0.13023275, shape=(), dtype=float32)"
2015-05-21,"tf.Tensor(0.13250548, shape=(), dtype=float32)"
2015-05-22,"tf.Tensor(0.13505542, shape=(), dtype=float32)"
2015-05-25,"tf.Tensor(0.13783973, shape=(), dtype=float32)"
2015-05-26,"tf.Tensor(0.13998282, shape=(), dtype=float32)"
2015-05-27,"tf.Tensor(0.14055836, shape=(), dtype=float32)"
2015-05-28,"tf.Tensor(0.13380545, shape=(), dtype=float32)"
2015-05-29,"tf.Tensor(0.13384616, shape=(), dtype=float32)"
2015-06-01,"tf.Tensor(0.1385979, shape=(), dtype=float32)"
2015-06-02,"tf.Tensor(0.14067155, shape=(), dtype=float32)"
2015-06-03,"tf.Tensor(0.1411385, shape=(), dtype=float32)"
2015-06-04,"tf.Tensor(0.14122689, shape=(), dtype=float32)"
2015-06-05,"tf.Tensor(0.14216655, shape=(), dtype=float32)"
2015-06-08,"tf.Tensor(0.14314705, shape=(), dtype=float32)"
2015-06-09,"tf.Tensor(0.14246178, shape=(), dtype=float32)"
2015-06-10,"tf.Tensor(0.14294857, shape=(), dtype=float32)"
2015-06-11,"tf.Tensor(0.14377421, shape=(), dtype=float32)"
2015-06-12,"tf.Tensor(0.14493859, shape=(), dtype=float32)"
2015-06-15,"tf.Tensor(0.14245713, shape=(), dtype=float32)"
2015-06-16,"tf.Tensor(0.13908976, shape=(), dtype=float32)"
2015-06-17,"tf.Tensor(0.1409632, shape=(), dtype=float32)"
2015-06-18,"tf.Tensor(0.13781661, shape=(), dtype=float32)"
2015-06-19,"tf.Tensor(0.13161033, shape=(), dtype=float32)"
2015-06-22,"tf.Tensor(0.1321513, shape=(), dtype=float32)"
2015-06-23,"tf.Tensor(0.1343416, shape=(), dtype=float32)"
2015-06-24,"tf.Tensor(0.13628244, shape=(), dtype=float32)"
2015-06-25,"tf.Tensor(0.13257736, shape=(), dtype=float32)"
2015-06-26,"tf.Tensor(0.12439489, shape=(), dtype=float32)"
2015-06-29,"tf.Tensor(0.118576646, shape=(), dtype=float32)"
2015-06-30,"tf.Tensor(0.12441397, shape=(), dtype=float32)"
2015-07-01,"tf.Tensor(0.11956495, shape=(), dtype=float32)"
2015-07-02,"tf.Tensor(0.115106046, shape=(), dtype=float32)"
2015-07-03,"tf.Tensor(0.10918051, shape=(), dtype=float32)"
2015-07-06,"tf.Tensor(0.10929108, shape=(), dtype=float32)"
2015-07-07,"tf.Tensor(0.1060797, shape=(), dtype=float32)"
2015-07-08,"tf.Tensor(0.09856415, shape=(), dtype=float32)"
2015-07-09,"tf.Tensor(0.105158985, shape=(), dtype=float32)"
2015-07-10,"tf.Tensor(0.11095673, shape=(), dtype=float32)"
2015-07-13,"tf.Tensor(0.11530048, shape=(), dtype=float32)"
2015-07-14,"tf.Tensor(0.11482805, shape=(), dtype=float32)"
2015-07-15,"tf.Tensor(0.11066896, shape=(), dtype=float32)"
2015-07-16,"tf.Tensor(0.11222428, shape=(), dtype=float32)"
2015-07-17,"tf.Tensor(0.11674994, shape=(), dtype=float32)"
2015-07-20,"tf.Tensor(0.117619276, shape=(), dtype=float32)"
2015-07-21,"tf.Tensor(0.11831689, shape=(), dtype=float32)"
2015-07-22,"tf.Tensor(0.11833215, shape=(), dtype=float32)"
2015-07-23,"tf.Tensor(0.120756626, shape=(), dtype=float32)"
2015-07-24,"tf.Tensor(0.118627906, shape=(), dtype=float32)"
2015-07-27,"tf.Tensor(0.10923362, shape=(), dtype=float32)"
2015-07-28,"tf.Tensor(0.10858911, shape=(), dtype=float32)"
2015-07-29,"tf.Tensor(0.11272776, shape=(), dtype=float32)"
2015-07-30,"tf.Tensor(0.10994971, shape=(), dtype=float32)"
2015-07-31,"tf.Tensor(0.10933924, shape=(), dtype=float32)"
2015-08-03,"tf.Tensor(0.10788441, shape=(), dtype=float32)"
2015-08-04,"tf.Tensor(0.11178112, shape=(), dtype=float32)"
2015-08-05,"tf.Tensor(0.110366225, shape=(), dtype=float32)"
2015-08-06,"tf.Tensor(0.10914749, shape=(), dtype=float32)"
2015-08-07,"tf.Tensor(0.11164957, shape=(), dtype=float32)"
2015-08-10,"tf.Tensor(0.11666554, shape=(), dtype=float32)"
2015-08-11,"tf.Tensor(0.116262734, shape=(), dtype=float32)"
2015-08-12,"tf.Tensor(0.11433476, shape=(), dtype=float32)"
2015-08-13,"tf.Tensor(0.11630076, shape=(), dtype=float32)"
2015-08-14,"tf.Tensor(0.11684692, shape=(), dtype=float32)"
2015-08-17,"tf.Tensor(0.11780429, shape=(), dtype=float32)"
2015-08-18,"tf.Tensor(0.11057013, shape=(), dtype=float32)"
2015-08-19,"tf.Tensor(0.11147994, shape=(), dtype=float32)"
2015-08-20,"tf.Tensor(0.1067512, shape=(), dtype=float32)"
2015-08-21,"tf.Tensor(0.10028231, shape=(), dtype=float32)"
2015-08-24,"tf.Tensor(0.08832514, shape=(), dtype=float32)"
2015-08-25,"tf.Tensor(0.080301166, shape=(), dtype=float32)"
2015-08-26,"tf.Tensor(0.07911372, shape=(), dtype=float32)"
2015-08-27,"tf.Tensor(0.08618832, shape=(), dtype=float32)"
2015-08-28,"tf.Tensor(0.09096193, shape=(), dtype=float32)"
2015-08-31,"tf.Tensor(0.08944261, shape=(), dtype=float32)"
2015-09-01,"tf.Tensor(0.08498299, shape=(), dtype=float32)"
2015-09-02,"tf.Tensor(0.08487332, shape=(), dtype=float32)"
2015-09-03,"tf.Tensor(0.08488822, shape=(), dtype=float32)"
2015-09-04,"tf.Tensor(0.08418596, shape=(), dtype=float32)"
2015-09-06,"tf.Tensor(0.084163785, shape=(), dtype=float32)"
2015-09-07,"tf.Tensor(0.08173239, shape=(), dtype=float32)"
2015-09-08,"tf.Tensor(0.086851954, shape=(), dtype=float32)"
2015-09-09,"tf.Tensor(0.090168834, shape=(), dtype=float32)"
2015-09-10,"tf.Tensor(0.0879271, shape=(), dtype=float32)"
2015-09-11,"tf.Tensor(0.08817351, shape=(), dtype=float32)"
2015-09-14,"tf.Tensor(0.08410716, shape=(), dtype=float32)"
2015-09-15,"tf.Tensor(0.079744816, shape=(), dtype=float32)"
2015-09-16,"tf.Tensor(0.08648646, shape=(), dtype=float32)"
2015-09-17,"tf.Tensor(0.083987, shape=(), dtype=float32)"
2015-09-18,"tf.Tensor(0.08421075, shape=(), dtype=float32)"
2015-09-21,"tf.Tensor(0.08657801, shape=(), dtype=float32)"
2015-09-22,"tf.Tensor(0.08707178, shape=(), dtype=float32)"
2015-09-23,"tf.Tensor(0.08419943, shape=(), dtype=float32)"
2015-09-24,"tf.Tensor(0.08476508, shape=(), dtype=float32)"
2015-09-25,"tf.Tensor(0.08258629, shape=(), dtype=float32)"
2015-09-28,"tf.Tensor(0.08253646, shape=(), dtype=float32)"
2015-09-29,"tf.Tensor(0.07944167, shape=(), dtype=float32)"
2015-09-30,"tf.Tensor(0.08114779, shape=(), dtype=float32)"
2015-10-01,"tf.Tensor(0.08119249, shape=(), dtype=float32)"
2015-10-02,"tf.Tensor(0.08279526, shape=(), dtype=float32)"
2015-10-05,"tf.Tensor(0.08398187, shape=(), dtype=float32)"
2015-10-06,"tf.Tensor(0.083791494, shape=(), dtype=float32)"
2015-10-07,"tf.Tensor(0.08516443, shape=(), dtype=float32)"
2015-10-08,"tf.Tensor(0.088721514, shape=(), dtype=float32)"
2015-10-09,"tf.Tensor(0.090406895, shape=(), dtype=float32)"
2015-10-10,"tf.Tensor(0.09040463, shape=(), dtype=float32)"
2015-10-12,"tf.Tensor(0.09448743, shape=(), dtype=float32)"
2015-10-13,"tf.Tensor(0.09453976, shape=(), dtype=float32)"
2015-10-14,"tf.Tensor(0.09306669, shape=(), dtype=float32)"
2015-10-15,"tf.Tensor(0.096960425, shape=(), dtype=float32)"
2015-10-16,"tf.Tensor(0.09897041, shape=(), dtype=float32)"
2015-10-19,"tf.Tensor(0.09896433, shape=(), dtype=float32)"
2015-10-20,"tf.Tensor(0.10024446, shape=(), dtype=float32)"
2015-10-21,"tf.Tensor(0.09566939, shape=(), dtype=float32)"
2015-10-22,"tf.Tensor(0.0983572, shape=(), dtype=float32)"
2015-10-23,"tf.Tensor(0.1010102, shape=(), dtype=float32)"
2015-10-26,"tf.Tensor(0.10154188, shape=(), dtype=float32)"
2015-10-27,"tf.Tensor(0.10187477, shape=(), dtype=float32)"
2015-10-28,"tf.Tensor(0.09983754, shape=(), dtype=float32)"
2015-10-29,"tf.Tensor(0.10005367, shape=(), dtype=float32)"
2015-10-30,"tf.Tensor(0.09941554, shape=(), dtype=float32)"
2015-11-02,"tf.Tensor(0.0974623, shape=(), dtype=float32)"
2015-11-03,"tf.Tensor(0.09755278, shape=(), dtype=float32)"
2015-11-04,"tf.Tensor(0.1030578, shape=(), dtype=float32)"
2015-11-05,"tf.Tensor(0.10443282, shape=(), dtype=float32)"
2015-11-06,"tf.Tensor(0.10647619, shape=(), dtype=float32)"
2015-11-09,"tf.Tensor(0.10721558, shape=(), dtype=float32)"
2015-11-10,"tf.Tensor(0.1067729, shape=(), dtype=float32)"
2015-11-11,"tf.Tensor(0.1072436, shape=(), dtype=float32)"
2015-11-12,"tf.Tensor(0.107075095, shape=(), dtype=float32)"
2015-11-13,"tf.Tensor(0.104402244, shape=(), dtype=float32)"
2015-11-16,"tf.Tensor(0.105463386, shape=(), dtype=float32)"
2015-11-17,"tf.Tensor(0.10544008, shape=(), dtype=float32)"
2015-11-18,"tf.Tensor(0.10452932, shape=(), dtype=float32)"
2015-11-19,"tf.Tensor(0.10693735, shape=(), dtype=float32)"
2015-11-20,"tf.Tensor(0.10802299, shape=(), dtype=float32)"
2015-11-23,"tf.Tensor(0.107167006, shape=(), dtype=float32)"
2015-11-24,"tf.Tensor(0.10743719, shape=(), dtype=float32)"
2015-11-25,"tf.Tensor(0.108472526, shape=(), dtype=float32)"
2015-11-26,"tf.Tensor(0.107940435, shape=(), dtype=float32)"
2015-11-27,"tf.Tensor(0.10100812, shape=(), dtype=float32)"
2015-11-30,"tf.Tensor(0.101067066, shape=(), dtype=float32)"
2015-12-01,"tf.Tensor(0.102629304, shape=(), dtype=float32)"
2015-12-02,"tf.Tensor(0.10436112, shape=(), dtype=float32)"
2015-12-03,"tf.Tensor(0.105318785, shape=(), dtype=float32)"
2015-12-04,"tf.Tensor(0.104212224, shape=(), dtype=float32)"
2015-12-07,"tf.Tensor(0.10456669, shape=(), dtype=float32)"
2015-12-08,"tf.Tensor(0.101595104, shape=(), dtype=float32)"
2015-12-09,"tf.Tensor(0.10116118, shape=(), dtype=float32)"
2015-12-10,"tf.Tensor(0.10065758, shape=(), dtype=float32)"
2015-12-11,"tf.Tensor(0.09888399, shape=(), dtype=float32)"
2015-12-14,"tf.Tensor(0.10145408, shape=(), dtype=float32)"
2015-12-15,"tf.Tensor(0.10178256, shape=(), dtype=float32)"
2015-12-16,"tf.Tensor(0.10319567, shape=(), dtype=float32)"
2015-12-17,"tf.Tensor(0.10522562, shape=(), dtype=float32)"
2015-12-18,"tf.Tensor(0.10447228, shape=(), dtype=float32)"
2015-12-21,"tf.Tensor(0.10695028, shape=(), dtype=float32)"
2015-12-22,"tf.Tensor(0.10788298, shape=(), dtype=float32)"
2015-12-23,"tf.Tensor(0.10808569, shape=(), dtype=float32)"
2015-12-24,"tf.Tensor(0.10758406, shape=(), dtype=float32)"
2015-12-25,"tf.Tensor(0.1080209, shape=(), dtype=float32)"
2015-12-28,"tf.Tensor(0.10469425, shape=(), dtype=float32)"
2015-12-29,"tf.Tensor(0.10619873, shape=(), dtype=float32)"
2015-12-30,"tf.Tensor(0.10617578, shape=(), dtype=float32)"
2015-12-31,"tf.Tensor(0.10461259, shape=(), dtype=float32)"
2016-01-04,"tf.Tensor(0.09452379, shape=(), dtype=float32)"
2016-01-05,"tf.Tensor(0.09373438, shape=(), dtype=float32)"
2016-01-06,"tf.Tensor(0.09534073, shape=(), dtype=float32)"
2016-01-07,"tf.Tensor(0.08461416, shape=(), dtype=float32)"
2016-01-08,"tf.Tensor(0.08653951, shape=(), dtype=float32)"
2016-01-11,"tf.Tensor(0.078936815, shape=(), dtype=float32)"
2016-01-12,"tf.Tensor(0.07930136, shape=(), dtype=float32)"
2016-01-13,"tf.Tensor(0.07586956, shape=(), dtype=float32)"
2016-01-14,"tf.Tensor(0.07904112, shape=(), dtype=float32)"
2016-01-15,"tf.Tensor(0.07350075, shape=(), dtype=float32)"
2016-01-18,"tf.Tensor(0.07372916, shape=(), dtype=float32)"
2016-01-19,"tf.Tensor(0.07821298, shape=(), dtype=float32)"
2016-01-20,"tf.Tensor(0.074842334, shape=(), dtype=float32)"
2016-01-21,"tf.Tensor(0.070299625, shape=(), dtype=float32)"
2016-01-22,"tf.Tensor(0.073660016, shape=(), dtype=float32)"
2016-01-25,"tf.Tensor(0.074344754, shape=(), dtype=float32)"
2016-01-26,"tf.Tensor(0.06599879, shape=(), dtype=float32)"
2016-01-27,"tf.Tensor(0.064929605, shape=(), dtype=float32)"
2016-01-28,"tf.Tensor(0.061468244, shape=(), dtype=float32)"
2016-01-29,"tf.Tensor(0.06730831, shape=(), dtype=float32)"
2016-02-01,"tf.Tensor(0.06529009, shape=(), dtype=float32)"
2016-02-02,"tf.Tensor(0.06720853, shape=(), dtype=float32)"
2016-02-03,"tf.Tensor(0.066241026, shape=(), dtype=float32)"
2016-02-04,"tf.Tensor(0.06853831, shape=(), dtype=float32)"
2016-02-05,"tf.Tensor(0.067074895, shape=(), dtype=float32)"
2016-02-06,"tf.Tensor(0.0670321, shape=(), dtype=float32)"
2016-02-08,"tf.Tensor(0.0664376, shape=(), dtype=float32)"
2016-02-09,"tf.Tensor(0.06636751, shape=(), dtype=float32)"
2016-02-10,"tf.Tensor(0.06632304, shape=(), dtype=float32)"
2016-02-11,"tf.Tensor(0.06426513, shape=(), dtype=float32)"
2016-02-12,"tf.Tensor(0.06449473, shape=(), dtype=float32)"
2016-02-14,"tf.Tensor(0.064558744, shape=(), dtype=float32)"
2016-02-15,"tf.Tensor(0.06533623, shape=(), dtype=float32)"
2016-02-16,"tf.Tensor(0.07046163, shape=(), dtype=float32)"
2016-02-17,"tf.Tensor(0.07188809, shape=(), dtype=float32)"
2016-02-18,"tf.Tensor(0.07230127, shape=(), dtype=float32)"
2016-02-19,"tf.Tensor(0.07220101, shape=(), dtype=float32)"
2016-02-22,"tf.Tensor(0.07572281, shape=(), dtype=float32)"
2016-02-23,"tf.Tensor(0.0741868, shape=(), dtype=float32)"
2016-02-24,"tf.Tensor(0.07473409, shape=(), dtype=float32)"
2016-02-25,"tf.Tensor(0.066186786, shape=(), dtype=float32)"
2016-02-26,"tf.Tensor(0.06795883, shape=(), dtype=float32)"
2016-02-29,"tf.Tensor(0.06279206, shape=(), dtype=float32)"
2016-03-01,"tf.Tensor(0.06665254, shape=(), dtype=float32)"
2016-03-02,"tf.Tensor(0.0733335, shape=(), dtype=float32)"
2016-03-03,"tf.Tensor(0.07367945, shape=(), dtype=float32)"
2016-03-04,"tf.Tensor(0.07385349, shape=(), dtype=float32)"
2016-03-07,"tf.Tensor(0.07516909, shape=(), dtype=float32)"
